Numero_Expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_ Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripció_sexe,Edat,Descripció_tipus_persona,Descripcio_Lloc_atropellament_vianat,Descripcio_Motiu_desplaÃ§ament_vianant,Descripcio_Motiu_desplaÃ§ament_conductor,Descripcio_victimitzacio,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84,Dia
2021S000060    ,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,0178 0180,Dimarts,2021,1,Gener,5,Tarda,15,No és causa del  vianant,Motocicleta,Home,57,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,428092.79,4579322.20,2.139.174.659,41.360.348.698,5/01/2021
2021S000065    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,16204,Àngel Guimerà,0001 0001,Dimarts,2021,1,Gener,5,Tarda,14,No és causa del  vianant,Motocicleta,Dona,50,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,427666.87,4583193.06,2.133.620.833,41.395.173.929,5/01/2021
2021S000061    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,75509,Cementiri de Sant Gervasi,0001 0003,Dimarts,2021,1,Gener,5,Tarda,14,No és causa del  vianant,Motocicleta,Dona,33,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,427024.25,4584930.83,2.125.725.004,41.410.767.188,5/01/2021
2021S000061    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,75509,Cementiri de Sant Gervasi,0001 0003,Dimarts,2021,1,Gener,5,Tarda,14,No és causa del  vianant,Motocicleta,Dona,29,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,427024.25,4584930.83,2.125.725.004,41.410.767.188,5/01/2021
2021S000056    ,7,Horta-Guinardó,33,el Baix Guinardó,73900,Castillejos,0359 0359,Dimarts,2021,1,Gener,5,Matí,11,No és causa del  vianant,Motocicleta,Dona,34,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,430927.21,4584901.90,2.172.422.186,41.410.851.707,5/01/2021
2021S000056    ,7,Horta-Guinardó,33,el Baix Guinardó,73900,Castillejos,0359 0359,Dimarts,2021,1,Gener,5,Matí,11,No és causa del  vianant,Bicicleta,Home,24,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,430927.21,4584901.90,2.172.422.186,41.410.851.707,5/01/2021
2021S000056    ,7,Horta-Guinardó,33,el Baix Guinardó,73900,Castillejos,0359 0359,Dimarts,2021,1,Gener,5,Matí,11,No és causa del  vianant,Motocicleta,Home,28,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,430927.21,4584901.90,2.172.422.186,41.410.851.707,5/01/2021
2021S000067    ,7,Horta-Guinardó,38,la Teixonera,120603,Fastenrath,0105 0105,Dimarts,2021,1,Gener,5,Tarda,17,No és causa del  vianant,Motocicleta,Home,48,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,428945.69,4586281.47,2.148.553.710,41.423.104.119,5/01/2021
2021S000066    ,8,Nou Barris,51,Verdun,26605,Artesania,0092 0092,Dimarts,2021,1,Gener,5,Tarda,17,No és causa del  vianant,Motocicleta,Home,40,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430970.31,4588403.47,2.172.537.809,41.442.392.805,5/01/2021
2021S000057    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,194406,Maragall,0052 0054,Dimarts,2021,1,Gener,5,Matí,12,No és causa del  vianant,Bicicleta,Home,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Amb assistència sanitària en lloc d'accident,431625.87,4585436.18,2.180.720.387,41.415.723.569,5/01/2021
2021S000057    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,194406,Maragall,0052 0054,Dimarts,2021,1,Gener,5,Matí,12,No és causa del  vianant,Motocicleta,Home,47,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,431625.87,4585436.18,2.180.720.387,41.415.723.569,5/01/2021
2021S000059    ,10,Sant Martí,70,el Besòs i el Maresme,143609,Josep Pla,0086 0096,Dimarts,2021,1,Gener,5,Matí,13,No és causa del  vianant,Autobús,Dona,68,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,434174.89,4585052.69,2.211.260.520,41.412.482.536,5/01/2021
2021S000068    ,10,Sant Martí,71,Provençals del Poblenou,143609,Josep Pla,0180X0180X,Dimarts,2021,1,Gener,5,Tarda,17,No és causa del  vianant,Motocicleta,Home,46,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,433785.04,4585451.97,2.206.552.561,41.416.046.703,5/01/2021
2021S000070    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0083 0085,Dimarts,2021,1,Gener,5,Tarda,16,Desobeir el senyal del semàfor,Veh. mobilitat personal amb motor,Dona,33,Vianant,En pas regulat per semàfor                                                                                                                            ,Oci i entreteniment,Desconegut,Ferit lleu: Hospitalització fins a 24h,429527.52,4581351.73,2.156.090.048,41.378.754.978,5/01/2021
2021S000070    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0083 0085,Dimarts,2021,1,Gener,5,Tarda,16,Desobeir el senyal del semàfor,Veh. mobilitat personal amb motor,Home,38,Conductor,En pas regulat per semàfor                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,429527.52,4581351.73,2.156.090.048,41.378.754.978,5/01/2021
2021S000054    ,8,Nou Barris,45,Porta,289852,Rosselló i Porcel,0019 0019,Dimarts,2021,1,Gener,5,Matí,10,Desobeir el senyal del semàfor,Veh. mobilitat personal amb motor,Dona,62,Vianant,En pas regulat per semàfor                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431659.89,4587799.16,2.180.860.179,41.437.009.029,5/01/2021
2021S000054    ,8,Nou Barris,45,Porta,289852,Rosselló i Porcel,0019 0019,Dimarts,2021,1,Gener,5,Matí,10,Desobeir el senyal del semàfor,Veh. mobilitat personal amb motor,Dona,25,Conductor,En pas regulat per semàfor                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431659.89,4587799.16,2.180.860.179,41.437.009.029,5/01/2021
2021S000064    ,2,Eixample,7,la Dreta de l'Eixample,350308,València,0229 0229,Dimarts,2021,1,Gener,5,Tarda,14,Creuar per fora pas de vianants,Veh. mobilitat personal amb motor,Dona,36,Vianant,Fora del pas                                                                                                                                          ,Oci i entreteniment,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,429978.17,4582743.78,2.161.317.878,41.391.332.095,5/01/2021
2021S000064    ,2,Eixample,7,la Dreta de l'Eixample,350308,València,0229 0229,Dimarts,2021,1,Gener,5,Tarda,14,Creuar per fora pas de vianants,Veh. mobilitat personal amb motor,Home,28,Conductor,Fora del pas                                                                                                                                          ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,429978.17,4582743.78,2.161.317.878,41.391.332.095,5/01/2021
2021S000075    ,2,Eixample,10,Sant Antoni,362001,Vilamarí,0017 0017,Dimecres,2021,1,Gener,6,Tarda,15,No és causa del  vianant,Bicicleta,Dona,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,429280.09,4581032.11,2.153.168.637,41.375.854.544,6/01/2021
2021S000075    ,2,Eixample,10,Sant Antoni,362001,Vilamarí,0017 0017,Dimecres,2021,1,Gener,6,Tarda,15,No és causa del  vianant,Veh. mobilitat personal amb motor,Home,38,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,429280.09,4581032.11,2.153.168.637,41.375.854.544,6/01/2021
2021S000072    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,194406,Maragall,0312 0312,Dimecres,2021,1,Gener,6,Matí,9,No és causa del  vianant,Motocicleta,Home,31,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430629.23,4586752.81,2.168.644.816,41.427.496.520,6/01/2021
2021S000074    ,8,Nou Barris,55,Ciutat Meridiana,3701,Agudes,0025 0027,Dimecres,2021,1,Gener,6,Matí,11,No és causa del  vianant,Autobús,Dona,63,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431483.55,4590732.95,2.178.416.580,41.463.417.525,6/01/2021
2021S000076    ,10,Sant Martí,71,Provençals del Poblenou,42306,Bilbao,0120X0120X,Dimecres,2021,1,Gener,6,Matí,13,No és causa del  vianant,Ciclomotor,Home,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,433114.74,4584408.58,2.198.647.960,41.406.593.632,6/01/2021
2021S000073    ,3,Sants-Montjuïc,15,Hostafrancs,94809,Creu Coberta,0065 0065,Dimecres,2021,1,Gener,6,Matí,9,No és causa del  vianant,Turisme,Dona,50,Vianant,En pas regulat per semàfor                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428665.58,4580954.50,2.145.829.911,41.375.101.270,6/01/2021
2021S000073    ,3,Sants-Montjuïc,15,Hostafrancs,94809,Creu Coberta,0065 0065,Dimecres,2021,1,Gener,6,Matí,9,No és causa del  vianant,Turisme,Dona,52,Vianant,En pas regulat per semàfor                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428665.58,4580954.50,2.145.829.911,41.375.101.270,6/01/2021
